"","trimmed_KO_SRR13633857","trimmed_KO_SRR13633858","trimmed_KO_SRR13633859","trimmed_KO_SRR13633860","trimmed_WT_SRR13633855","trimmed_WT_SRR13633856"
"ENSG00000108255",0,0,0,0.976322173448094,0,0
"ENSG00000108256",4861.84216818036,2749.03110051703,4065.98258457811,2903.58214383463,3366.50684977842,1757.08608823892
"ENSG00000108262",5466.1216048564,3601.89315880996,4739.6891880082,4068.33449675821,2525.84199643375,3886.1101075649
"ENSG00000108298",24381.8061708578,24794.0662699117,21964.2202780543,20132.7395386731,32263.6397891764,31979.7560641575
"ENSG00000108306",251.527481256018,657.241998805841,226.54744814316,785.939349625716,419.370567572397,559.386755772861
"ENSG00000108309",10.2246943600007,8.28021415818382,1.97858033312803,15.6211547751695,19.2371819987338,7.89258209203331
"ENSG00000108312",3726.90109422027,2392.98189171512,3672.24509828563,3468.87268226108,3557.91681066582,2685.45105681433
"ENSG00000108342",0,0,0,0,0,0
"ENSG00000108344",7493.67849644455,4268.45039854376,7294.03639807649,5045.63299237975,5194.03913965813,3790.412549699
"ENSG00000108349",2704.4316582202,2299.82948243556,2764.07672537986,2430.06588971231,3536.75591046721,3418.47461861193
"ENSG00000108352",2392.57848024017,2199.43188576758,1864.81196397317,1420.54876236698,675.225088155557,1395.01388476689
"ENSG00000108370",18.4044498480013,27.9457227838704,38.5823164959966,67.3662299679185,15.3897455989871,15.7851641840666
"ENSG00000108375",5624.60436743641,4907.06191549369,5534.08919175911,4272.38583100886,6434.83737857646,8103.7086629952
"ENSG00000108379",14.314572104001,6.21016061863787,11.8714819987682,13.6685104282733,12.504168299177,18.7448824685791
"ENSG00000108381",3.06740830800022,11.3852944675028,2.96787049969205,7.81057738758475,4.80929549968346,7.89258209203331
"ENSG00000108384",469.313471124034,175.954550861406,372.962392794634,239.198932494783,232.769902184679,153.90535079465
"ENSG00000108387",17.3819804120013,107.64278405639,59.357409993841,191.359145995826,16.3516046989238,20.7180279915874
"ENSG00000108389",1318.9855724401,1111.61875073618,1494.81744167823,1127.65211033255,1257.14984361726,1196.71275970455
"ENSG00000108395",1253.54752853609,892.193075544307,1181.21245887744,907.003299133279,1033.03667333201,1181.91416828199
"ENSG00000108405",0,1.03502676977298,0,0,0,0
"ENSG00000108406",1302.6260614641,1386.93587149579,1319.7130821964,1541.61271187454,1421.62774970643,1432.50364970405
"ENSG00000108423",237.212909152017,154.218988696174,183.018680814343,158.164192098591,191.409960887402,229.87145343047
"ENSG00000108424",14931.1211739091,6723.53389644526,11811.1352986078,8077.11334093608,9851.36090155159,9540.15860374526
"ENSG00000108433",1124.71637960008,1895.13401545432,939.825658235815,1091.52818991497,1183.08669292213,842.533138324556
"ENSG00000108439",1506.09747922811,917.033718018858,1315.75592153014,1132.53372119979,1436.05563620548,1207.5650600811
"ENSG00000108442",0,0,0,0,0,0
"ENSG00000108443",1351.7045943921,675.872480661754,1236.61270820502,959.724696499477,907.0331312403,624.500558032136
"ENSG00000108448",708.571319148052,673.802427122208,601.488421270922,248.962154229264,290.481448180881,495.25952627509
"ENSG00000108452",0,0,0,0,0,0
"ENSG00000108465",1270.92950894809,1742.98508029769,1386.98481352275,1400.04599672457,1136.91745612517,2130.01059208749
"ENSG00000108468",2677.8474528842,2142.50541343006,2558.30437073455,2080.54255161789,2108.39514706123,1594.30158259073
"ENSG00000108469",687.09946099205,1882.71369421705,1000.17235839622,1403.95128541836,686.767397354797,1269.71914405586
"ENSG00000108474",216.763520432016,251.511505054834,186.975841480599,203.075012077204,199.104833686895,368.978212802557
"ENSG00000108479",553.15596487604,690.362855438576,591.595519605282,711.738864443661,428.027299471828,618.581121463111
"ENSG00000108506",313.898116852023,255.651612133925,272.054795805104,300.707229422013,267.3968297824,304.850983304787
"ENSG00000108509",1698.32173319612,2258.42841164464,906.189792572639,794.726249186749,1170.58252462295,605.755675563557
"ENSG00000108510",1839.42251536413,1711.9342772045,2536.53998707014,1930.18893690688,1778.47747578294,2075.74909020476
"ENSG00000108511",2215.69126781216,3153.72656749826,2230.84932560186,2339.26792758163,1956.42140927123,2484.19021346748
"ENSG00000108515",63.3931050320046,77.6270077329733,68.2610214929171,55.6503638865414,56.7496868962648,107.536431003954
"ENSG00000108516",0,0,0,0,0,0
"ENSG00000108518",33250.7060587224,23055.2212966931,31325.8731242496,24438.3203235792,27941.0449940609,15364.8841876658
"ENSG00000108523",3366.99185274825,3035.73351574414,3304.22915632381,2927.01387599739,2592.21027432938,2662.75988329974
"ENSG00000108528",1489.73796825211,1301.02864960463,1328.61669369547,1231.14226071805,1629.38931529275,1096.08233803113
"ENSG00000108551",1.02246943600007,3.10508030931893,5.9357409993841,5.85793304068856,121.194246592023,166.730796694204
"ENSG00000108556",0,4.14010707909191,5.9357409993841,0,25.008336598354,9.86572761504164
"ENSG00000108557",4718.69644714035,4346.07740627673,4403.33053137643,4128.86647151199,3614.66649756209,4192.9342363927
"ENSG00000108559",1883.38870111214,764.884782862231,1446.34222351659,825.968558737088,1606.30469689427,958.948724182047
"ENSG00000108561",4841.39277946035,1879.60861390773,4191.62243573174,1803.26705435863,4534.20379710156,2844.2892714165
"ENSG00000108576",1.02246943600007,2.07005353954596,0.989290166564016,1.95264434689619,5.77115459962015,1.97314552300833
"ENSG00000108578",14.314572104001,15.5254015465947,10.8821918322042,7.81057738758475,37.512504897531,53.2749291212248
"ENSG00000108582",2634.90373657219,5207.21967872785,2103.2308941151,3570.41018829968,5068.03559756643,8100.74894471069
"ENSG00000108587",2758.6225383282,2572.04152288585,2445.52529174625,1895.04133866275,2960.60230960514,1967.2260864393
"ENSG00000108588",4294.37163120031,2935.33591907616,3767.21695427577,3025.62241551564,3268.39722158488,2645.98814635417
"ENSG00000108590",159.505232016012,143.868720998444,164.222167649627,147.424648190662,143.317005890567,105.563285480946
"ENSG00000108591",787.301465720058,747.28932777609,720.203241258604,662.922755771256,992.638591134665,749.795298743164
"ENSG00000108592",2008.12997230415,1008.11607375888,1928.12653463327,999.753905610848,1399.50499040789,1044.78055443291
"ENSG00000108599",402.852957784029,495.777822721256,519.377337446108,495.971664111632,483.815127268156,588.983938617986
"ENSG00000108602",303.673422492022,346.733967873948,263.151184306028,168.90373600652,339.536262277652,718.224970375031
"ENSG00000108604",5813.76121309643,3524.26615107699,5580.58582958761,3904.31237161893,5812.51454091742,2944.91969308993
"ENSG00000108622",16.3595109760012,10.3502676977298,16.8179328315883,54.6740417130933,16.3516046989238,26.6374645606124
"ENSG00000108639",11529.3653603368,15266.6448541514,11297.6937021611,13919.4252268495,11251.8277510594,11110.7824400599
"ENSG00000108641",188.134376224014,319.82327185985,184.997261147471,215.767200332029,352.040430576829,292.025537405232
"ENSG00000108651",2397.69082742018,1466.63293276831,1905.37286080229,1243.83444897287,1699.60502958813,1802.46843526811
"ENSG00000108654",11438.3655805328,5595.35471739272,9957.20552646682,7552.82833379446,10753.5847372922,6523.21909906553
"ENSG00000108666",484.650512664035,395.380226053277,415.501869956887,338.783794186489,637.712583258026,444.944315438378
"ENSG00000108669",756.627382640055,763.849756092457,728.117562591116,700.999320535732,588.657769161255,553.467319203836
"ENSG00000108671",7912.89096520458,3676.41508623362,7106.07126642933,4110.31635021648,3816.65690854879,3130.39537225271
"ENSG00000108679",28800.9190732501,36722.7497915452,45014.6811589959,51413.1256537766,33576.57746059,32771.9739916453
"ENSG00000108684",0,0,0,0,0,0
"ENSG00000108688",0,0,0,0,0,0
"ENSG00000108691",1.02246943600007,1.03502676977298,0,0,3.84743639974676,0
"ENSG00000108700",0,0,0,0,0,0
"ENSG00000108702",0,0,0,0,0,0
"ENSG00000108733",169.729926376012,299.122736464391,189.943711980291,286.062396820292,261.62567518278,375.884222133086
"ENSG00000108759",0,0,0,0,0,0
"ENSG00000108771",81.797554880006,487.497608563072,513.441596446724,707.833575749868,227.960606684996,408.441123262724
"ENSG00000108773",2745.3304356602,2025.54738844572,3089.55319017942,2186.96166852373,2587.4009788297,3799.29170455253
"ENSG00000108774",7993.66605064859,7018.51652583056,8185.38683815067,7306.79514608554,6128.00432569666,5355.1169494446
"ENSG00000108784",979.525719688072,1449.03747768217,1210.89116387436,1084.69393470083,1157.11649722384,952.042714851518
"ENSG00000108785",0,3.10508030931893,0.989290166564016,1.95264434689619,1.92371819987338,18.7448824685791
"ENSG00000108786",278.11168659202,636.541463410381,464.966378285088,828.897525257432,555.954559763407,832.667410709514
"ENSG00000108788",3285.19429786824,2228.41263532122,2811.56265337493,1914.56778213171,3341.49851318007,2635.13584597762
"ENSG00000108797",19.4269192840014,15.5254015465947,10.8821918322042,5.85793304068856,10.5804500993036,10.8523003765458
"ENSG00000108798",0,0,0,0,0,0
"ENSG00000108799",362.976649780027,499.917929800348,360.101620629302,453.989810653364,329.917671278285,403.508259455203
"ENSG00000108813",35.7864302600026,48.6462581793299,18.7965131647163,74.2004851820552,103.880782793163,74.9795298743164
"ENSG00000108819",3689.06972508827,3666.06481853589,3618.82342929117,3751.02979038758,2471.9778868373,3166.89856442837
"ENSG00000108821",231.078092536017,374.679690657818,248.311831807568,261.654342484089,53.8641095964547,128.254458995541
"ENSG00000108823",0,0,2.96787049969205,1.95264434689619,10.5804500993036,1.97314552300833
"ENSG00000108825",8.1797554880006,20.7005353954596,15.8286426650243,0.976322173448094,68.2919960955051,56.2346474057373
"ENSG00000108826",899.773103680066,604.455633547419,875.521797409154,486.208442377151,662.72091985638,375.884222133086
"ENSG00000108828",4478.41612968033,6948.134705486,4541.8311546954,6874.28442324803,3733.93702595424,6428.50811396113
"ENSG00000108829",12065.1393448009,6762.86491369664,9252.83092787324,4496.93993090192,6502.16751557203,3400.71630890485
"ENSG00000108830",3.06740830800022,17.5954550861406,3.95716066625606,8.78689956103285,8.65673189943022,9.86572761504164
"ENSG00000108839",9.20222492400067,26.9106960140974,8.90361149907614,18.5501212955138,33.6650684977842,29.5971828451249
"ENSG00000108840",522.481881796038,2736.61077927975,768.67845942024,3414.19864054799,2170.91598855711,3771.66766723042
"ENSG00000108846",7575.47605132455,10273.6757167666,9259.75595903919,12443.226100596,12717.7010193629,19049.7334518839
"ENSG00000108848",2205.46657345216,1569.10058297583,1987.48394462711,1821.81717565414,1376.42037200941,1442.36937731909
"ENSG00000108849",0,0,0,0,0,0
"ENSG00000108852",60.3256967240044,79.6970612725193,161.254297149935,222.601455546165,30.7794911979741,29.5971828451249
"ENSG00000108854",841.492345828062,771.094943480868,799.346454583725,777.152450064683,792.571898347834,644.232013262219
"ENSG00000108861",2654.33065585619,2919.81051752957,2350.5534357561,1955.57331341653,1938.14608637243,1952.42749501674
"ENSG00000108878",1.02246943600007,21.7355621652325,0.989290166564016,8.78689956103285,0,6.90600933052915
"ENSG00000108883",4935.45996757236,2704.52494941679,5277.86303861903,2768.84968389879,4313.93806321606,3171.83142823589
"ENSG00000108924",30.6740830800022,11.3852944675028,27.7001246637924,27.3370208565466,7.69487279949353,30.5837556066291
"ENSG00000108932",42.9437163120031,8.28021415818382,34.6251558297406,29.2896652034428,1.92371819987338,2.95971828451249
"ENSG00000108946",3152.27327118823,4138.03702555236,3342.81147281981,3745.17185734689,3402.09563647608,4009.43170275292
"ENSG00000108947",0,0,0,0,0,0.986572761504164
"ENSG00000108950",1.02246943600007,1.03502676977298,0,2.92896652034428,0.961859099936691,4.93286380752082
"ENSG00000108953",0,0,0,208.932945117892,0,0
"ENSG00000108958",0,0,0.989290166564016,0,0,0
"ENSG00000108960",449.886551840033,400.555359902142,613.35990326969,948.008830418099,570.382446262458,326.555584057878
"ENSG00000108961",341.504791624025,278.422201068931,265.129764639156,278.251819432707,323.184657578728,299.918119497266
"ENSG00000108963",863.986673420063,748.324354545863,820.121548081569,998.7775834374,1003.21904123397,943.163559997981
"ENSG00000108984",278.11168659202,276.352147529385,550.045332609593,432.510722837506,763.716125349733,304.850983304787
"ENSG00000109016",336.392444444025,315.683164780758,391.75890595935,532.095584529211,371.277612575563,213.099716484899
"ENSG00000109046",1169.70503478409,777.305104099506,1004.12951906248,755.673362248825,1127.2988651258,958.948724182047
"ENSG00000109047",0,0,0,0,0,0
"ENSG00000109061",0,0,0,0,0,0.986572761504164
"ENSG00000109062",16312.4773819452,14934.4012610543,16840.6865054192,13257.4787932517,10972.8886120778,9508.58827537713
"ENSG00000109063",12.2696332320009,1.03502676977298,0.989290166564016,7.81057738758475,7.69487279949353,24.6643190376041
"ENSG00000109065",528.616698412039,718.308578222446,493.655793115444,611.177680578507,908.956849440173,1193.75304142004
"ENSG00000109066",1963.14131712014,1445.93239737285,1628.37161416437,1403.95128541836,1331.21299431238,748.80872598166
"ENSG00000109072",0,1.03502676977298,0,8.78689956103285,0.961859099936691,0
"ENSG00000109079",2270.90461735617,2627.93296845359,2217.98855343652,2015.12896599687,1872.73966757674,1983.99782338487
"ENSG00000109083",297.538605876022,710.028364064263,349.219428797098,417.865890235784,646.369315157457,516.964127028182
"ENSG00000109084",3338.36270854024,1933.43000593592,2541.48643790296,1727.11392482968,2988.4962235033,4342.89329614133
"ENSG00000109089",1879.29882336814,1968.6209161082,1794.57236214712,1403.95128541836,596.352641960749,571.225628910911
"ENSG00000109099",0,0,1.97858033312803,0,0.961859099936691,0
"ENSG00000109101",0,3.10508030931893,0.989290166564016,0,0.961859099936691,0
"ENSG00000109103",815.93060992806,1490.43854847309,994.236617396836,1010.49344951878,779.10587094872,846.479429370572
"ENSG00000109107",347.639608240025,10546.9227839866,226.54744814316,1682.20310485107,1349.48831721118,3488.52128467872
"ENSG00000109111",3701.33935832027,2158.03081497666,3661.36290645342,2883.07937819222,3832.04665414778,2580.87434409489
"ENSG00000109113",0,1.03502676977298,0.989290166564016,0.976322173448094,1.92371819987338,0
"ENSG00000109118",1080.75019385208,1441.79229029376,1330.5952740286,1980.95768992618,1941.99352277218,1801.4818625066
"ENSG00000109132",0,0,0,0,0,0
"ENSG00000109133",3368.01432218425,2184.94151099076,3109.3389935107,2638.9988348302,2271.91119405046,2314.49969848877
"ENSG00000109158",0,0,0,0,0,0
"ENSG00000109163",0,1.03502676977298,1.97858033312803,0.976322173448094,0,0
"ENSG00000109171",2005.06256399615,1674.67331349268,1805.45455397933,1525.01523492592,1725.57522528642,1576.54327288365
"ENSG00000109180",2540.83654846019,1895.13401545432,2615.68320039526,3173.04706370631,2795.16254441602,2776.21575087272
"ENSG00000109181",0,0,0,0,1.92371819987338,0
"ENSG00000109182",0,1.03502676977298,0,0,0,0
"ENSG00000109184",1080.75019385208,1327.93934561873,1031.82964372627,1009.51712734533,865.673189943022,1092.13604698511
"ENSG00000109189",513.279656872038,655.171945266295,379.887423960582,513.545463233698,589.619628261192,409.427696024228
"ENSG00000109193",1.02246943600007,1.03502676977298,0,0.976322173448094,2.88557729981007,0
"ENSG00000109205",0,0,0.989290166564016,0,2.88557729981007,0
"ENSG00000109208",0,0,0,0,0,0
"ENSG00000109220",179.954620736013,217.355621652325,175.104359481831,221.625133372717,258.74009788297,127.267886234037
"ENSG00000109255",123.718801756009,74.5219274236544,50.4537984947648,31.242309550339,3.84743639974676,0
"ENSG00000109265",1037.80647754008,374.679690657818,323.497884466433,327.067928105112,120.232387492086,45.3823470291915
"ENSG00000109270",649.268091860047,716.238524682901,678.653054262915,858.187190460875,834.893698745048,718.224970375031
"ENSG00000109272",0,0,0,0,0,0
"ENSG00000109320",1061.32327456808,604.455633547419,1132.7372407158,1056.38059167084,1048.42641893099,493.286380752082
"ENSG00000109321",1810.79337115613,631.366329561516,1131.74795054923,261.654342484089,4191.7819575241,3070.21443380096
"ENSG00000109323",797.526160080058,1479.05325400559,933.889917236431,1109.10198903703,669.453933555937,1419.67820380449
"ENSG00000109332",10962.9172927928,10495.171445498,10324.2321782621,10761.9993179183,9072.25503060287,8282.27833282745
"ENSG00000109339",122.696332320009,125.23823914253,245.343961307876,146.448326017214,82.7198825945554,41.4360559831749
"ENSG00000109381",628.818703140046,722.448685301538,669.749442763839,824.99223656364,581.924755461698,755.714735312189
"ENSG00000109390",1154.36799324408,974.995217126145,1052.60473722411,824.015914390191,1291.77677121498,875.090039454193
"ENSG00000109424",0,0,0,0,0,0
"ENSG00000109436",223.920806484016,491.637715642164,488.709342282624,1318.03493415493,739.669647851316,1225.32336978817
"ENSG00000109445",788.323935156058,824.916335509063,592.584809771846,484.255798030255,643.483737857646,762.620744642719
"ENSG00000109452",1367.0416359321,1264.80271266258,1097.12279471949,1444.95681670318,472.272818068915,422.253141923782
"ENSG00000109458",805.705915568059,727.623819150403,535.205980111133,824.99223656364,543.450391464231,568.265910626398
"ENSG00000109466",696.301685916051,524.7585722749,689.535246095119,499.876952805424,605.009373860179,594.903375187011
"ENSG00000109471",1.02246943600007,0,0,0,0,0
"ENSG00000109472",1.02246943600007,2.07005353954596,0.989290166564016,0.976322173448094,0,0
"ENSG00000109475",4988.62837824437,6074.57211179761,4720.89267484348,4977.29044023838,6567.57393436773,7625.22087366568
"ENSG00000109501",2210.57892063216,4148.38729325009,2766.05530571299,3805.70383210067,4360.10730001302,3026.80523229477
"ENSG00000109511",649.268091860047,439.886377153516,570.820426107437,217.719844678925,1879.47268127629,873.116893931185
"ENSG00000109519",1876.23141506014,1050.55217131957,1618.47871249873,1097.38612295566,1498.57647770136,1367.38984744477
"ENSG00000109534",666.650072272049,462.656966088521,569.831135940873,377.836681124412,392.43851277417,346.287039287961
"ENSG00000109536",0,0,0,0,138.507710390884,0
"ENSG00000109572",1744.33285781613,1604.29149314812,1563.07846317115,1069.07277992566,2611.44745632812,2344.09688133389
"ENSG00000109576",56.2358189800041,19.6655086256866,71.2288919926091,40.0292091113719,92.3384735939224,23.6777462760999
"ENSG00000109586",1674.80493616812,1934.4650327057,1693.6647651576,1599.21572010798,1986.23904136927,1411.78562171246
"ENSG00000109606",7165.46580748852,4085.25066029394,6114.80251953218,4093.71887326786,4129.26111602821,3934.4521728786
"ENSG00000109610",4.0898777440003,13.4553480070487,17.8072229981523,294.849296381324,517.48019576594,1081.28374660856
"ENSG00000109618",130.87608780801,263.931826292109,162.243587316499,213.814555985133,235.655479484489,385.749949748128
"ENSG00000109625",0,3.10508030931893,0.989290166564016,0,0,0.986572761504164
"ENSG00000109654",624.728825396046,1324.83426530941,557.959653942105,768.36555050365,1933.33679087275,1432.50364970405
"ENSG00000109667",23.5167970280017,8.28021415818382,10.8821918322042,5.85793304068856,27.893913898164,12.8254458995541
"ENSG00000109670",466.246062816034,373.644663888045,364.058781295558,339.760116359937,444.378904170751,486.380371421553
"ENSG00000109674",219.830928740016,68.3117668050165,161.254297149935,128.874526895148,88.4910371941756,42.422628744679
"ENSG00000109680",119.628924012009,89.0123022004761,105.85404782235,127.8982047217,103.880782793163,46.3689197906957
"ENSG00000109684",5.11234718000037,3.10508030931893,6.92503116594811,2.92896652034428,1.92371819987338,0.986572761504164
"ENSG00000109685",7828.02600201657,3668.13487207543,7578.95196604693,3845.73304121204,4301.43389491688,2433.87500263077
"ENSG00000109686",2646.15090036819,2129.05006542301,2920.38457169698,2450.56865535472,2627.79906102704,2467.41847652191
"ENSG00000109689",1749.44520499613,1665.35807256472,1717.40772915513,1952.64434689619,1256.18798451732,1309.18205451603
"ENSG00000109705",4.0898777440003,16.5604283163676,2.96787049969205,9.76322173448094,4.80929549968346,7.89258209203331
"ENSG00000109736",4787.20189935235,6846.70208204825,4886.10413265968,5797.40106593478,5593.21066613186,6019.0804179369
"ENSG00000109738",0,0,0,0,0,0
"ENSG00000109743",3.06740830800022,5.17513384886489,3.95716066625606,6.83425521413666,3.84743639974676,12.8254458995541
"ENSG00000109756",412.05518270803,406.76552052078,485.741471782932,393.457835899582,421.294285772271,573.198774433919
"ENSG00000109758",0,0,0,0,0,0
"ENSG00000109762",147.235598784011,253.58155859438,92.0039854904535,161.093158618936,259.701956982907,293.998682928241
"ENSG00000109771",7.15728605200052,17.5954550861406,12.8607721653322,12.6921882548252,23.0846183984806,34.5300466526457
"ENSG00000109775",269.93193110402,392.275145743959,252.268992473824,346.594371574073,296.252602780501,395.61567736317
"ENSG00000109787",2812.81341843621,3067.81934560711,3085.59602951317,3368.31149839592,3148.16483409279,3722.33902915521
"ENSG00000109790",56.2358189800041,120.063105293665,92.9932756570175,226.506744239958,304.909334679931,295.971828451249
"ENSG00000109794",311.853177980023,377.784770967137,315.583563133921,364.168170696139,1255.22612541738,1476.89942397173
"ENSG00000109805",2628.76891995619,694.502962517668,2030.02342178936,973.39320692775,910.880567640047,210.139998200387
"ENSG00000109814",1333.3001445441,1208.91126709484,1068.43337988914,873.808345236044,3683.92035275753,2431.90185710776
"ENSG00000109819",0,0,0,0.976322173448094,24.0464774984173,26.6374645606124
"ENSG00000109832",5.11234718000037,8.28021415818382,2.96787049969205,8.78689956103285,7.69487279949353,1.97314552300833
"ENSG00000109846",2.04493887200015,10.3502676977298,2.96787049969205,17.5737991220657,8.65673189943022,13.8120186610583
"ENSG00000109851",0,0,0,0,0,0
"ENSG00000109854",2433.47725768018,2853.5688042641,2362.42491775487,2348.05482714267,1967.00185937053,2994.24833116514
"ENSG00000109861",3657.37317257227,1208.91126709484,3367.54372698391,1285.81630243114,3905.14794574297,2485.17678622899
"ENSG00000109881",803.660976696059,501.987983339894,739.989044589884,626.798835353676,770.44913904929,532.749291212248
"ENSG00000109906",7.15728605200052,1.03502676977298,3.95716066625606,5.85793304068856,2.88557729981007,2.95971828451249
"ENSG00000109911",688.12193042805,695.537989287441,679.642344429479,594.580203629889,696.385988354164,738.942998366619
"ENSG00000109917",2385.42119418817,1486.298441394,2264.48519126503,1445.93313887663,1678.44412938953,1617.97932886683
"ENSG00000109919",5068.38099425237,2651.73858415837,4145.12579790323,2423.23163449817,3299.17671278285,2366.78805484849
"ENSG00000109920",1080.75019385208,1219.26153479257,888.382569574486,1072.97806861946,1015.72320953315,1545.95951727702
"ENSG00000109927",12.2696332320009,1.03502676977298,0,0.976322173448094,1.92371819987338,2.95971828451249
"ENSG00000109929",3667.59786693227,3290.3501011083,2834.31632720591,2235.77777719614,1882.3582585761,1842.91791848978
"ENSG00000109943",2.04493887200015,0,1.97858033312803,1.95264434689619,2.88557729981007,0.986572761504164
"ENSG00000109944",14.314572104001,32.0858298629623,31.6572853300485,37.1002425910276,33.6650684977842,31.5703283681332
"ENSG00000109956",24.5392664640018,5.17513384886489,14.8393524984602,20.50276564241,72.1394324952518,236.777462760999
"ENSG00000109971",66771.3440485489,34583.3494584245,50803.0179235619,45206.6455971671,40177.8164634555,35492.9416678738
"ENSG00000109991",0,3.10508030931893,0,0,0,0
"ENSG00000110002",196.314131712014,363.294396190315,396.70535679217,850.37661307329,93.300332693859,132.200750041558
"ENSG00000110011",420.234938196031,1951.02546102206,612.370613103126,1746.64036829864,1126.33700602587,2273.06364250559
"ENSG00000110013",596.099681188044,1271.01287328122,554.991783442413,1531.84949014006,856.054598943655,1169.08872238243
"ENSG00000110025",733.110585612054,773.164997020414,939.825658235815,948.985152591547,964.744677236501,777.419336065281
"ENSG00000110031",19.4269192840014,68.3117668050165,42.5394771622527,63.4609412741261,77.910587094872,166.730796694204
"ENSG00000110042",6493.70338803648,6697.65822720094,6246.3781116852,7733.44793588235,3567.53540166519,3648.3460720424
"ENSG00000110046",1978.47835866014,2031.75754906436,2431.67522941435,2773.73129476604,2360.40223124464,2736.75284041255
"ENSG00000110047",6998.80328942051,6696.62320043117,5827.90837122862,5133.50198799008,3262.62606698526,2446.70044853033
"ENSG00000110048",4498.86551840033,5731.97825100275,4625.92081885334,4719.54138644809,4165.81176182581,3894.00268965693
"ENSG00000110057",5536.6719959404,10660.7757286617,5397.56714877327,8536.96108463013,3026.00872840083,4941.74296237436
"ENSG00000110060",392.628263424029,408.835574060326,475.848570117292,311.446773329942,529.02250496518,511.044690459157
"ENSG00000110063",2439.61207429618,2022.4423081364,2146.75966144391,1788.62222175691,2562.39264223135,1916.91087560259
"ENSG00000110066",1828.17535156813,1900.30914930319,1518.56040567576,1370.75633152112,1741.92682998535,2200.05725815429
"ENSG00000110074",780.144179668057,570.299750144911,812.207226749057,450.084521959571,611.742387559736,317.676429204341
"ENSG00000110075",5962.01928131644,3449.74422365333,5350.0812207782,3892.59650553755,4463.02622370625,4177.14907220863
"ENSG00000110076",25.5617359000019,73.4869006538814,17.8072229981523,20.50276564241,2.88557729981007,0.986572761504164
"ENSG00000110077",1.02246943600007,4.14010707909191,0.989290166564016,2.92896652034428,1.92371819987338,4.93286380752082
"ENSG00000110079",0,1.03502676977298,0,0,0,0
"ENSG00000110080",3883.33891792828,6225.68602018446,3561.44459963046,4269.45686448852,1846.76947187845,2247.41275070648
"ENSG00000110090",2848.59984869621,1460.42277214967,2271.41022243098,1295.57952416562,2741.29843481957,1937.62890359418
"ENSG00000110092",7550.93678486055,6391.29030334814,6458.0862073299,8122.0241609147,6297.29152728552,4239.30315618339
"ENSG00000110104",4438.53982167632,1466.63293276831,3102.41396234475,1777.88267784898,1945.84095917193,2471.36476756793
"ENSG00000110107",6407.81595541247,3260.33432478488,6070.2844620368,5326.8137783328,4808.33364058352,3511.21245819332
"ENSG00000110108",4909.89823167236,2369.17627601035,4444.88071837212,3617.27365262519,2223.81823905363,2124.09115551846
"ENSG00000110148",0,0,0,0,0,0.986572761504164
"ENSG00000110169",3.06740830800022,0,0,0.976322173448094,7.69487279949353,0
"ENSG00000110171",778.099240796057,394.345199283504,436.276963454731,791.797282666404,589.619628261192,475.528071045007
"ENSG00000110172",1278.08679500009,380.889851276456,876.511087575718,448.131877612675,619.437260359229,547.547882634811
"ENSG00000110195",85.8874326240063,361.224342650769,207.750934978443,597.509170150234,139.46956949082,223.952016861445
"ENSG00000110200",1002.02004728007,739.009113617906,1036.77609455909,635.585734914709,1016.68506863308,347.273612049466
"ENSG00000110203",0,0,0,0,0,0
"ENSG00000110218",816.95307936406,616.875954784695,755.817687254908,724.431052698486,444.378904170751,451.850324768907
"ENSG00000110237",2409.96046065218,3217.89822722419,2941.15966519482,4014.63677721856,1915.06146797395,3274.43499543232
"ENSG00000110243",0,0,0,0,0,0
"ENSG00000110244",0,0,0,0,0,0
"ENSG00000110245",0,0,0,0,1.92371819987338,0
"ENSG00000110274",697.324155352051,520.618465195808,684.588795262299,450.084521959571,608.856810259926,995.451916357701
"ENSG00000110315",999.975108408073,1642.58748362972,1175.27671787805,1991.69723383411,1107.09982402713,1104.96149288466
"ENSG00000110318",113.494107396008,38.2959904816002,82.1110838248133,83.9637069165361,132.736555791263,91.7512668198872
"ENSG00000110321",40249.5093481429,17776.5847708509,29430.3931651129,30962.1050865594,25920.179025094,20766.3700569011
"ENSG00000110324",10.2246943600007,5.17513384886489,4.94645083282008,1.95264434689619,0.961859099936691,2.95971828451249
"ENSG00000110328",4.0898777440003,12.4203212372757,7.91432133251213,8.78689956103285,0.961859099936691,7.89258209203331
"ENSG00000110330",1227.98579263609,1876.50353359841,1309.82018053076,1724.18495830933,1352.37389451099,1343.71210116867
"ENSG00000110344",2442.67948260418,2016.23214751776,2178.41694677396,2026.84483207824,2108.39514706123,1880.40768342694
"ENSG00000110367",3016.28483620022,2501.65970254129,2562.2615314008,2349.03114931611,3120.27092019463,2009.64871518398
"ENSG00000110375",32.7190219520024,92.117382509795,51.4430886613288,201.122367730307,9.61859099936691,5.91943656902498
"ENSG00000110395",1093.01982708408,855.967138602252,958.622171400532,945.079863897755,940.698199738084,1170.07529514394
"ENSG00000110400",3036.73422492022,2053.49311122959,2735.3873105495,1826.69878652138,4415.89512780935,2582.8474896179
"ENSG00000110422",1723.88346909613,1958.27064841047,1458.21370551536,1487.9149923349,1384.1152448089,1747.22036062387
"ENSG00000110427",5.11234718000037,5.17513384886489,0,0,6.73301369955684,4.93286380752082
